metric,sector,vendor_pair,quissly_mean,other_mean,observed_diff,ci_low,ci_high,p_raw,p_holm,significant_after_holm,within_noise,n_queries,n_replicates,seed
precision_at_10,auto,quissly_vs_algolia,0.686067,0.487434,0.198632,0.148407,0.248127,0.000000,0.000000,True,False,180,10000,42
precision_at_10,cosmetics,quissly_vs_algolia,0.680486,0.501318,0.179168,0.133432,0.227733,0.000000,0.000000,True,False,180,10000,42
precision_at_10,electronics,quissly_vs_algolia,0.619467,0.403337,0.216130,0.168367,0.266092,0.000000,0.000000,True,False,180,10000,42
precision_at_10,fast_fashion,quissly_vs_algolia,0.524017,0.370233,0.153783,0.102854,0.207741,0.000000,0.000000,True,False,180,10000,42
precision_at_10,furniture,quissly_vs_algolia,0.614631,0.440264,0.174367,0.129037,0.220235,0.000000,0.000000,True,False,179,10000,42
precision_at_10,marketplace,quissly_vs_algolia,0.345342,0.200402,0.144940,0.103672,0.188442,0.000000,0.000000,True,False,180,10000,42
precision_at_10,pharmacy,quissly_vs_algolia,0.475383,0.305882,0.169502,0.113226,0.225817,0.000000,0.000000,True,False,180,10000,42
precision_at_10,pooled,quissly_vs_algolia,0.563587,0.386939,0.176648,0.157623,0.195105,0.000000,0.000000,True,False,1259,10000,42
precision_at_10,auto,quissly_vs_clerk,0.686067,0.522414,0.163653,0.121968,0.206926,0.000000,0.000000,True,False,180,10000,42
precision_at_10,cosmetics,quissly_vs_clerk,0.680486,0.542102,0.138384,0.097217,0.178874,0.000000,0.000000,True,False,180,10000,42
precision_at_10,electronics,quissly_vs_clerk,0.619467,0.422295,0.197172,0.152005,0.244613,0.000000,0.000000,True,False,180,10000,42
precision_at_10,fast_fashion,quissly_vs_clerk,0.524017,0.384662,0.139355,0.097426,0.182806,0.000000,0.000000,True,False,180,10000,42
precision_at_10,furniture,quissly_vs_clerk,0.614631,0.475923,0.138708,0.093254,0.185587,0.000000,0.000000,True,False,179,10000,42
precision_at_10,marketplace,quissly_vs_clerk,0.345342,0.223313,0.122028,0.083246,0.164151,0.000000,0.000000,True,False,180,10000,42
precision_at_10,pharmacy,quissly_vs_clerk,0.475383,0.324173,0.151211,0.092396,0.211526,0.000000,0.000000,True,False,180,10000,42
precision_at_10,pooled,quissly_vs_clerk,0.563587,0.413505,0.150082,0.133225,0.167438,0.000000,0.000000,True,False,1259,10000,42
precision_at_10,auto,quissly_vs_doofinder,0.686067,0.549347,0.136719,0.097149,0.176999,0.000000,0.000000,True,False,180,10000,42
precision_at_10,cosmetics,quissly_vs_doofinder,0.680486,0.592703,0.087783,0.055315,0.121291,0.000000,0.000000,True,False,180,10000,42
precision_at_10,electronics,quissly_vs_doofinder,0.619467,0.445827,0.173639,0.128705,0.217331,0.000000,0.000000,True,False,180,10000,42
precision_at_10,fast_fashion,quissly_vs_doofinder,0.524017,0.409656,0.114361,0.070159,0.159334,0.000000,0.000000,True,False,180,10000,42
precision_at_10,furniture,quissly_vs_doofinder,0.614631,0.507645,0.106987,0.070547,0.145487,0.000000,0.000000,True,False,179,10000,42
precision_at_10,marketplace,quissly_vs_doofinder,0.345342,0.291217,0.054125,0.021098,0.090574,0.001200,0.003600,True,False,180,10000,42
precision_at_10,pharmacy,quissly_vs_doofinder,0.475383,0.325576,0.149807,0.090485,0.206832,0.000000,0.000000,True,False,180,10000,42
precision_at_10,pooled,quissly_vs_doofinder,0.563587,0.445947,0.117640,0.101969,0.134399,0.000000,0.000000,True,False,1259,10000,42
precision_at_10,auto,quissly_vs_luigisbox,0.686067,0.545728,0.140338,0.099101,0.181655,0.000000,0.000000,True,False,180,10000,42
precision_at_10,cosmetics,quissly_vs_luigisbox,0.680486,0.583337,0.097148,0.060431,0.135439,0.000000,0.000000,True,False,180,10000,42
precision_at_10,electronics,quissly_vs_luigisbox,0.619467,0.437161,0.182306,0.136136,0.228647,0.000000,0.000000,True,False,180,10000,42
precision_at_10,fast_fashion,quissly_vs_luigisbox,0.524017,0.409258,0.114759,0.064586,0.165384,0.000000,0.000000,True,False,180,10000,42
precision_at_10,furniture,quissly_vs_luigisbox,0.614631,0.519219,0.095412,0.052510,0.139182,0.000000,0.000000,True,False,179,10000,42
precision_at_10,marketplace,quissly_vs_luigisbox,0.345342,0.264432,0.080909,0.038714,0.125447,0.000600,0.003600,True,False,180,10000,42
precision_at_10,pharmacy,quissly_vs_luigisbox,0.475383,0.316270,0.159113,0.102573,0.215276,0.000000,0.000000,True,False,180,10000,42
precision_at_10,pooled,quissly_vs_luigisbox,0.563587,0.439280,0.124307,0.107078,0.142016,0.000000,0.000000,True,False,1259,10000,42
precision_at_20,auto,quissly_vs_algolia,0.641775,0.469473,0.172302,0.126352,0.219900,0.000000,0.000000,True,False,180,10000,42
precision_at_20,cosmetics,quissly_vs_algolia,0.637637,0.466827,0.170811,0.129193,0.212788,0.000000,0.000000,True,False,180,10000,42
precision_at_20,electronics,quissly_vs_algolia,0.567171,0.367117,0.200054,0.157130,0.244487,0.000000,0.000000,True,False,180,10000,42
precision_at_20,fast_fashion,quissly_vs_algolia,0.500216,0.354891,0.145325,0.093861,0.196239,0.000000,0.000000,True,False,180,10000,42
precision_at_20,furniture,quissly_vs_algolia,0.559004,0.409592,0.149413,0.109089,0.190424,0.000000,0.000000,True,False,179,10000,42
precision_at_20,marketplace,quissly_vs_algolia,0.321845,0.188839,0.133006,0.092407,0.175602,0.000000,0.000000,True,False,180,10000,42
precision_at_20,pharmacy,quissly_vs_algolia,0.442851,0.277225,0.165626,0.109401,0.221199,0.000000,0.000000,True,False,180,10000,42
precision_at_20,pooled,quissly_vs_algolia,0.524330,0.361957,0.162373,0.144899,0.179509,0.000000,0.000000,True,False,1259,10000,42
precision_at_20,auto,quissly_vs_clerk,0.641775,0.499532,0.142243,0.101019,0.185621,0.000000,0.000000,True,False,180,10000,42
precision_at_20,cosmetics,quissly_vs_clerk,0.637637,0.508573,0.129064,0.091888,0.165840,0.000000,0.000000,True,False,180,10000,42
precision_at_20,electronics,quissly_vs_clerk,0.567171,0.385992,0.181179,0.139327,0.223350,0.000000,0.000000,True,False,180,10000,42
precision_at_20,fast_fashion,quissly_vs_clerk,0.500216,0.371555,0.128661,0.087562,0.172136,0.000000,0.000000,True,False,180,10000,42
precision_at_20,furniture,quissly_vs_clerk,0.559004,0.433597,0.125407,0.080630,0.169787,0.000000,0.000000,True,False,179,10000,42
precision_at_20,marketplace,quissly_vs_clerk,0.321845,0.208236,0.113609,0.075667,0.153323,0.000000,0.000000,True,False,180,10000,42
precision_at_20,pharmacy,quissly_vs_clerk,0.442851,0.300074,0.142776,0.087422,0.197674,0.000000,0.000000,True,False,180,10000,42
precision_at_20,pooled,quissly_vs_clerk,0.524330,0.386757,0.137573,0.121338,0.154322,0.000000,0.000000,True,False,1259,10000,42
precision_at_20,auto,quissly_vs_doofinder,0.641775,0.522757,0.119018,0.080798,0.158121,0.000000,0.000000,True,False,180,10000,42
precision_at_20,cosmetics,quissly_vs_doofinder,0.637637,0.541164,0.096473,0.065932,0.127406,0.000000,0.000000,True,False,180,10000,42
precision_at_20,electronics,quissly_vs_doofinder,0.567171,0.418400,0.148771,0.105524,0.192911,0.000000,0.000000,True,False,180,10000,42
precision_at_20,fast_fashion,quissly_vs_doofinder,0.500216,0.385877,0.114339,0.070929,0.158737,0.000000,0.000000,True,False,180,10000,42
precision_at_20,furniture,quissly_vs_doofinder,0.559004,0.465181,0.093823,0.057328,0.130005,0.000000,0.000000,True,False,179,10000,42
precision_at_20,marketplace,quissly_vs_doofinder,0.321845,0.257593,0.064252,0.029390,0.101571,0.000600,0.003600,True,False,180,10000,42
precision_at_20,pharmacy,quissly_vs_doofinder,0.442851,0.317304,0.125547,0.066264,0.185054,0.000000,0.000000,True,False,180,10000,42
precision_at_20,pooled,quissly_vs_doofinder,0.524330,0.415429,0.108901,0.093264,0.124721,0.000000,0.000000,True,False,1259,10000,42
precision_at_20,auto,quissly_vs_luigisbox,0.641775,0.504319,0.137456,0.097918,0.177552,0.000000,0.000000,True,False,180,10000,42
precision_at_20,cosmetics,quissly_vs_luigisbox,0.637637,0.545976,0.091661,0.058713,0.126392,0.000000,0.000000,True,False,180,10000,42
precision_at_20,electronics,quissly_vs_luigisbox,0.567171,0.400178,0.166993,0.124240,0.209843,0.000000,0.000000,True,False,180,10000,42
precision_at_20,fast_fashion,quissly_vs_luigisbox,0.500216,0.393512,0.106704,0.055700,0.158493,0.000200,0.002000,True,False,180,10000,42
precision_at_20,furniture,quissly_vs_luigisbox,0.559004,0.489931,0.069073,0.027042,0.110977,0.000600,0.003600,True,False,179,10000,42
precision_at_20,marketplace,quissly_vs_luigisbox,0.321845,0.253468,0.068377,0.025846,0.113207,0.000600,0.003600,True,False,180,10000,42
precision_at_20,pharmacy,quissly_vs_luigisbox,0.442851,0.295744,0.147106,0.093387,0.202812,0.000000,0.000000,True,False,180,10000,42
precision_at_20,pooled,quissly_vs_luigisbox,0.524330,0.411814,0.112516,0.095725,0.129470,0.000000,0.000000,True,False,1259,10000,42
recall_at_10,auto,quissly_vs_algolia,0.371534,0.217898,0.153636,0.114605,0.194078,0.000000,0.000000,True,False,174,10000,42
recall_at_10,cosmetics,quissly_vs_algolia,0.364963,0.212647,0.152316,0.111241,0.195725,0.000000,0.000000,True,False,169,10000,42
recall_at_10,electronics,quissly_vs_algolia,0.458270,0.256547,0.201722,0.155742,0.250403,0.000000,0.000000,True,False,167,10000,42
recall_at_10,fast_fashion,quissly_vs_algolia,0.381808,0.183717,0.198091,0.134458,0.262026,0.000000,0.000000,True,False,145,10000,42
recall_at_10,furniture,quissly_vs_algolia,0.471854,0.271973,0.199881,0.155224,0.248368,0.000000,0.000000,True,False,162,10000,42
recall_at_10,marketplace,quissly_vs_algolia,0.365323,0.153455,0.211869,0.156251,0.272465,0.000000,0.000000,True,False,103,10000,42
recall_at_10,pharmacy,quissly_vs_algolia,0.440169,0.208587,0.231582,0.168144,0.296114,0.000000,0.000000,True,False,139,10000,42
recall_at_10,pooled,quissly_vs_algolia,0.409321,0.219257,0.190064,0.171000,0.209507,0.000000,0.000000,True,False,1059,10000,42
recall_at_10,auto,quissly_vs_clerk,0.371534,0.250968,0.120566,0.078023,0.164366,0.000000,0.000000,True,False,174,10000,42
recall_at_10,cosmetics,quissly_vs_clerk,0.364963,0.249739,0.115224,0.081957,0.150049,0.000000,0.000000,True,False,169,10000,42
recall_at_10,electronics,quissly_vs_clerk,0.458270,0.262016,0.196253,0.150455,0.242848,0.000000,0.000000,True,False,167,10000,42
recall_at_10,fast_fashion,quissly_vs_clerk,0.381808,0.182615,0.199193,0.136331,0.261378,0.000000,0.000000,True,False,145,10000,42
recall_at_10,furniture,quissly_vs_clerk,0.471854,0.335661,0.136193,0.098942,0.176142,0.000000,0.000000,True,False,162,10000,42
recall_at_10,marketplace,quissly_vs_clerk,0.365323,0.199778,0.165545,0.102023,0.229960,0.000000,0.000000,True,False,103,10000,42
recall_at_10,pharmacy,quissly_vs_clerk,0.440169,0.218595,0.221574,0.149342,0.292991,0.000000,0.000000,True,False,139,10000,42
recall_at_10,pooled,quissly_vs_clerk,0.409321,0.246883,0.162438,0.143288,0.181688,0.000000,0.000000,True,False,1059,10000,42
recall_at_10,auto,quissly_vs_doofinder,0.371534,0.263667,0.107867,0.070486,0.146336,0.000000,0.000000,True,False,174,10000,42
recall_at_10,cosmetics,quissly_vs_doofinder,0.364963,0.279102,0.085861,0.054951,0.120477,0.000000,0.000000,True,False,169,10000,42
recall_at_10,electronics,quissly_vs_doofinder,0.458270,0.280729,0.177540,0.133552,0.222964,0.000000,0.000000,True,False,167,10000,42
recall_at_10,fast_fashion,quissly_vs_doofinder,0.381808,0.202951,0.178857,0.119373,0.240076,0.000000,0.000000,True,False,145,10000,42
recall_at_10,furniture,quissly_vs_doofinder,0.471854,0.330619,0.141235,0.102689,0.181610,0.000000,0.000000,True,False,162,10000,42
recall_at_10,marketplace,quissly_vs_doofinder,0.365323,0.286642,0.078681,0.015188,0.144482,0.014200,0.014200,True,False,103,10000,42
recall_at_10,pharmacy,quissly_vs_doofinder,0.440169,0.196715,0.243454,0.178145,0.308530,0.000000,0.000000,True,False,139,10000,42
recall_at_10,pooled,quissly_vs_doofinder,0.409321,0.264196,0.145125,0.127069,0.164066,0.000000,0.000000,True,False,1059,10000,42
recall_at_10,auto,quissly_vs_luigisbox,0.371534,0.236360,0.135174,0.098437,0.174912,0.000000,0.000000,True,False,174,10000,42
recall_at_10,cosmetics,quissly_vs_luigisbox,0.364963,0.266435,0.098528,0.062868,0.135891,0.000000,0.000000,True,False,169,10000,42
recall_at_10,electronics,quissly_vs_luigisbox,0.458270,0.272020,0.186249,0.139240,0.234907,0.000000,0.000000,True,False,167,10000,42
recall_at_10,fast_fashion,quissly_vs_luigisbox,0.381808,0.192385,0.189423,0.123867,0.253842,0.000000,0.000000,True,False,145,10000,42
recall_at_10,furniture,quissly_vs_luigisbox,0.471854,0.308439,0.163416,0.117993,0.210913,0.000000,0.000000,True,False,162,10000,42
recall_at_10,marketplace,quissly_vs_luigisbox,0.365323,0.190679,0.174644,0.119230,0.234140,0.000000,0.000000,True,False,103,10000,42
recall_at_10,pharmacy,quissly_vs_luigisbox,0.440169,0.231511,0.208658,0.136404,0.279170,0.000000,0.000000,True,False,139,10000,42
recall_at_10,pooled,quissly_vs_luigisbox,0.409321,0.246709,0.162612,0.142894,0.182003,0.000000,0.000000,True,False,1059,10000,42
recall_at_20,auto,quissly_vs_algolia,0.596165,0.332139,0.264026,0.212112,0.317530,0.000000,0.000000,True,False,174,10000,42
recall_at_20,cosmetics,quissly_vs_algolia,0.612296,0.337457,0.274839,0.220340,0.331481,0.000000,0.000000,True,False,169,10000,42
recall_at_20,electronics,quissly_vs_algolia,0.677200,0.351032,0.326168,0.268400,0.385533,0.000000,0.000000,True,False,167,10000,42
recall_at_20,fast_fashion,quissly_vs_algolia,0.613591,0.273242,0.340350,0.257958,0.420787,0.000000,0.000000,True,False,145,10000,42
recall_at_20,furniture,quissly_vs_algolia,0.722177,0.416508,0.305670,0.250431,0.362772,0.000000,0.000000,True,False,162,10000,42
recall_at_20,marketplace,quissly_vs_algolia,0.503823,0.222720,0.281103,0.217223,0.348434,0.000000,0.000000,True,False,103,10000,42
recall_at_20,pharmacy,quissly_vs_algolia,0.652075,0.272392,0.379684,0.299191,0.461063,0.000000,0.000000,True,False,139,10000,42
recall_at_20,pooled,quissly_vs_algolia,0.631538,0.322324,0.309214,0.285144,0.333313,0.000000,0.000000,True,False,1059,10000,42
recall_at_20,auto,quissly_vs_clerk,0.596165,0.388876,0.207289,0.150938,0.263852,0.000000,0.000000,True,False,174,10000,42
recall_at_20,cosmetics,quissly_vs_clerk,0.612296,0.394518,0.217778,0.169019,0.268288,0.000000,0.000000,True,False,169,10000,42
recall_at_20,electronics,quissly_vs_clerk,0.677200,0.384203,0.292996,0.236288,0.350729,0.000000,0.000000,True,False,167,10000,42
recall_at_20,fast_fashion,quissly_vs_clerk,0.613591,0.279377,0.334214,0.254737,0.412562,0.000000,0.000000,True,False,145,10000,42
recall_at_20,furniture,quissly_vs_clerk,0.722177,0.477210,0.244968,0.195538,0.296214,0.000000,0.000000,True,False,162,10000,42
recall_at_20,marketplace,quissly_vs_clerk,0.503823,0.271970,0.231853,0.161354,0.306542,0.000000,0.000000,True,False,103,10000,42
recall_at_20,pharmacy,quissly_vs_clerk,0.652075,0.305560,0.346515,0.253531,0.437516,0.000000,0.000000,True,False,139,10000,42
recall_at_20,pooled,quissly_vs_clerk,0.631538,0.365253,0.266285,0.242221,0.290548,0.000000,0.000000,True,False,1059,10000,42
recall_at_20,auto,quissly_vs_doofinder,0.596165,0.408481,0.187685,0.137825,0.239627,0.000000,0.000000,True,False,174,10000,42
recall_at_20,cosmetics,quissly_vs_doofinder,0.612296,0.432563,0.179733,0.134828,0.225594,0.000000,0.000000,True,False,169,10000,42
recall_at_20,electronics,quissly_vs_doofinder,0.677200,0.403849,0.273351,0.220629,0.328360,0.000000,0.000000,True,False,167,10000,42
recall_at_20,fast_fashion,quissly_vs_doofinder,0.613591,0.327758,0.285834,0.199850,0.368968,0.000000,0.000000,True,False,145,10000,42
recall_at_20,furniture,quissly_vs_doofinder,0.722177,0.494288,0.227889,0.176789,0.281206,0.000000,0.000000,True,False,162,10000,42
recall_at_20,marketplace,quissly_vs_doofinder,0.503823,0.365628,0.138195,0.061004,0.216418,0.000200,0.002000,True,False,103,10000,42
recall_at_20,pharmacy,quissly_vs_doofinder,0.652075,0.308806,0.343269,0.258662,0.426722,0.000000,0.000000,True,False,139,10000,42
recall_at_20,pooled,quissly_vs_doofinder,0.631538,0.396416,0.235122,0.211305,0.259525,0.000000,0.000000,True,False,1059,10000,42
recall_at_20,auto,quissly_vs_luigisbox,0.596165,0.354131,0.242034,0.191093,0.294066,0.000000,0.000000,True,False,174,10000,42
recall_at_20,cosmetics,quissly_vs_luigisbox,0.612296,0.418308,0.193988,0.140633,0.249195,0.000000,0.000000,True,False,169,10000,42
recall_at_20,electronics,quissly_vs_luigisbox,0.677200,0.379834,0.297365,0.239822,0.357165,0.000000,0.000000,True,False,167,10000,42
recall_at_20,fast_fashion,quissly_vs_luigisbox,0.613591,0.290088,0.323503,0.240944,0.406250,0.000000,0.000000,True,False,145,10000,42
recall_at_20,furniture,quissly_vs_luigisbox,0.722177,0.456027,0.266150,0.207693,0.324508,0.000000,0.000000,True,False,162,10000,42
recall_at_20,marketplace,quissly_vs_luigisbox,0.503823,0.257151,0.246672,0.179685,0.315131,0.000000,0.000000,True,False,103,10000,42
recall_at_20,pharmacy,quissly_vs_luigisbox,0.652075,0.318831,0.333244,0.244709,0.420978,0.000000,0.000000,True,False,139,10000,42
recall_at_20,pooled,quissly_vs_luigisbox,0.631538,0.361179,0.270359,0.245450,0.295411,0.000000,0.000000,True,False,1059,10000,42
ndcg_at_10,auto,quissly_vs_algolia,0.800648,0.510576,0.290071,0.233934,0.345316,0.000000,0.000000,True,False,180,10000,42
ndcg_at_10,cosmetics,quissly_vs_algolia,0.790738,0.531181,0.259557,0.206755,0.314111,0.000000,0.000000,True,False,177,10000,42
ndcg_at_10,electronics,quissly_vs_algolia,0.759951,0.464519,0.295432,0.240745,0.349464,0.000000,0.000000,True,False,178,10000,42
ndcg_at_10,fast_fashion,quissly_vs_algolia,0.693549,0.398675,0.294874,0.232928,0.356507,0.000000,0.000000,True,False,174,10000,42
ndcg_at_10,furniture,quissly_vs_algolia,0.768606,0.470572,0.298034,0.247250,0.350092,0.000000,0.000000,True,False,177,10000,42
ndcg_at_10,marketplace,quissly_vs_algolia,0.596420,0.286064,0.310356,0.256435,0.364301,0.000000,0.000000,True,False,154,10000,42
ndcg_at_10,pharmacy,quissly_vs_algolia,0.667528,0.367368,0.300160,0.230817,0.366275,0.000000,0.000000,True,False,172,10000,42
ndcg_at_10,pooled,quissly_vs_algolia,0.728327,0.436063,0.292264,0.270920,0.313936,0.000000,0.000000,True,False,1212,10000,42
ndcg_at_10,auto,quissly_vs_clerk,0.800648,0.581069,0.219578,0.169822,0.269531,0.000000,0.000000,True,False,180,10000,42
ndcg_at_10,cosmetics,quissly_vs_clerk,0.790738,0.582618,0.208120,0.165169,0.252497,0.000000,0.000000,True,False,177,10000,42
ndcg_at_10,electronics,quissly_vs_clerk,0.759951,0.491682,0.268269,0.216476,0.321110,0.000000,0.000000,True,False,178,10000,42
ndcg_at_10,fast_fashion,quissly_vs_clerk,0.693549,0.436633,0.256916,0.198768,0.315851,0.000000,0.000000,True,False,174,10000,42
ndcg_at_10,furniture,quissly_vs_clerk,0.768606,0.527331,0.241274,0.195617,0.289198,0.000000,0.000000,True,False,177,10000,42
ndcg_at_10,marketplace,quissly_vs_clerk,0.596420,0.339142,0.257278,0.197428,0.316468,0.000000,0.000000,True,False,154,10000,42
ndcg_at_10,pharmacy,quissly_vs_clerk,0.667528,0.429229,0.238299,0.161649,0.312552,0.000000,0.000000,True,False,172,10000,42
ndcg_at_10,pooled,quissly_vs_clerk,0.728327,0.487296,0.241032,0.220650,0.261668,0.000000,0.000000,True,False,1212,10000,42
ndcg_at_10,auto,quissly_vs_doofinder,0.800648,0.595420,0.205228,0.160891,0.249257,0.000000,0.000000,True,False,180,10000,42
ndcg_at_10,cosmetics,quissly_vs_doofinder,0.790738,0.662421,0.128317,0.092278,0.166692,0.000000,0.000000,True,False,177,10000,42
ndcg_at_10,electronics,quissly_vs_doofinder,0.759951,0.513749,0.246202,0.198925,0.295084,0.000000,0.000000,True,False,178,10000,42
ndcg_at_10,fast_fashion,quissly_vs_doofinder,0.693549,0.491983,0.201566,0.141296,0.259551,0.000000,0.000000,True,False,174,10000,42
ndcg_at_10,furniture,quissly_vs_doofinder,0.768606,0.579282,0.189323,0.147133,0.232138,0.000000,0.000000,True,False,177,10000,42
ndcg_at_10,marketplace,quissly_vs_doofinder,0.596420,0.498147,0.098273,0.038898,0.158730,0.000200,0.002000,True,False,154,10000,42
ndcg_at_10,pharmacy,quissly_vs_doofinder,0.667528,0.391238,0.276291,0.207668,0.342973,0.000000,0.000000,True,False,172,10000,42
ndcg_at_10,pooled,quissly_vs_doofinder,0.728327,0.534667,0.193660,0.174251,0.213441,0.000000,0.000000,True,False,1212,10000,42
ndcg_at_10,auto,quissly_vs_luigisbox,0.800648,0.573037,0.227611,0.177153,0.277347,0.000000,0.000000,True,False,180,10000,42
ndcg_at_10,cosmetics,quissly_vs_luigisbox,0.790738,0.627365,0.163373,0.117466,0.210869,0.000000,0.000000,True,False,177,10000,42
ndcg_at_10,electronics,quissly_vs_luigisbox,0.759951,0.501095,0.258856,0.205945,0.310819,0.000000,0.000000,True,False,178,10000,42
ndcg_at_10,fast_fashion,quissly_vs_luigisbox,0.693549,0.443954,0.249596,0.192532,0.308086,0.000000,0.000000,True,False,174,10000,42
ndcg_at_10,furniture,quissly_vs_luigisbox,0.768606,0.554704,0.213901,0.167269,0.261422,0.000000,0.000000,True,False,177,10000,42
ndcg_at_10,marketplace,quissly_vs_luigisbox,0.596420,0.370241,0.226179,0.173996,0.280215,0.000000,0.000000,True,False,154,10000,42
ndcg_at_10,pharmacy,quissly_vs_luigisbox,0.667528,0.423409,0.244119,0.169254,0.317934,0.000000,0.000000,True,False,172,10000,42
ndcg_at_10,pooled,quissly_vs_luigisbox,0.728327,0.502194,0.226133,0.205792,0.247050,0.000000,0.000000,True,False,1212,10000,42
ndcg_at_20,auto,quissly_vs_algolia,0.827417,0.513552,0.313865,0.260405,0.366354,0.000000,0.000000,True,False,180,10000,42
ndcg_at_20,cosmetics,quissly_vs_algolia,0.813753,0.519635,0.294119,0.244024,0.346359,0.000000,0.000000,True,False,177,10000,42
ndcg_at_20,electronics,quissly_vs_algolia,0.794923,0.460020,0.334902,0.283557,0.387307,0.000000,0.000000,True,False,178,10000,42
ndcg_at_20,fast_fashion,quissly_vs_algolia,0.741745,0.390158,0.351587,0.289230,0.413993,0.000000,0.000000,True,False,174,10000,42
ndcg_at_20,furniture,quissly_vs_algolia,0.811993,0.474298,0.337695,0.289580,0.385176,0.000000,0.000000,True,False,177,10000,42
ndcg_at_20,marketplace,quissly_vs_algolia,0.603447,0.284172,0.319275,0.266621,0.372562,0.000000,0.000000,True,False,154,10000,42
ndcg_at_20,pharmacy,quissly_vs_algolia,0.706050,0.353641,0.352409,0.285313,0.418922,0.000000,0.000000,True,False,172,10000,42
ndcg_at_20,pooled,quissly_vs_algolia,0.760415,0.431291,0.329124,0.308374,0.350168,0.000000,0.000000,True,False,1212,10000,42
ndcg_at_20,auto,quissly_vs_clerk,0.827417,0.590815,0.236601,0.187525,0.287922,0.000000,0.000000,True,False,180,10000,42
ndcg_at_20,cosmetics,quissly_vs_clerk,0.813753,0.575387,0.238366,0.195884,0.280904,0.000000,0.000000,True,False,177,10000,42
ndcg_at_20,electronics,quissly_vs_clerk,0.794923,0.492397,0.302526,0.254532,0.353186,0.000000,0.000000,True,False,178,10000,42
ndcg_at_20,fast_fashion,quissly_vs_clerk,0.741745,0.429992,0.311754,0.251098,0.372146,0.000000,0.000000,True,False,174,10000,42
ndcg_at_20,furniture,quissly_vs_clerk,0.811993,0.529523,0.282470,0.237123,0.328854,0.000000,0.000000,True,False,177,10000,42
ndcg_at_20,marketplace,quissly_vs_clerk,0.603447,0.336909,0.266537,0.206806,0.326007,0.000000,0.000000,True,False,154,10000,42
ndcg_at_20,pharmacy,quissly_vs_clerk,0.706050,0.417796,0.288254,0.214388,0.363541,0.000000,0.000000,True,False,172,10000,42
ndcg_at_20,pooled,quissly_vs_clerk,0.760415,0.485252,0.275163,0.253852,0.296165,0.000000,0.000000,True,False,1212,10000,42
ndcg_at_20,auto,quissly_vs_doofinder,0.827417,0.609145,0.218272,0.174344,0.262004,0.000000,0.000000,True,False,180,10000,42
ndcg_at_20,cosmetics,quissly_vs_doofinder,0.813753,0.647422,0.166332,0.129867,0.203611,0.000000,0.000000,True,False,177,10000,42
ndcg_at_20,electronics,quissly_vs_doofinder,0.794923,0.523737,0.271185,0.225205,0.316531,0.000000,0.000000,True,False,178,10000,42
ndcg_at_20,fast_fashion,quissly_vs_doofinder,0.741745,0.495584,0.246162,0.183774,0.307821,0.000000,0.000000,True,False,174,10000,42
ndcg_at_20,furniture,quissly_vs_doofinder,0.811993,0.582152,0.229841,0.188604,0.271177,0.000000,0.000000,True,False,177,10000,42
ndcg_at_20,marketplace,quissly_vs_doofinder,0.603447,0.486783,0.116664,0.055305,0.177939,0.000200,0.002000,True,False,154,10000,42
ndcg_at_20,pharmacy,quissly_vs_doofinder,0.706050,0.386775,0.319275,0.252074,0.386152,0.000000,0.000000,True,False,172,10000,42
ndcg_at_20,pooled,quissly_vs_doofinder,0.760415,0.534841,0.225574,0.205861,0.245527,0.000000,0.000000,True,False,1212,10000,42
ndcg_at_20,auto,quissly_vs_luigisbox,0.827417,0.567454,0.259962,0.214327,0.307651,0.000000,0.000000,True,False,180,10000,42
ndcg_at_20,cosmetics,quissly_vs_luigisbox,0.813753,0.617516,0.196237,0.149302,0.245097,0.000000,0.000000,True,False,177,10000,42
ndcg_at_20,electronics,quissly_vs_luigisbox,0.794923,0.502278,0.292644,0.241644,0.343791,0.000000,0.000000,True,False,178,10000,42
ndcg_at_20,fast_fashion,quissly_vs_luigisbox,0.741745,0.434364,0.307381,0.246120,0.368249,0.000000,0.000000,True,False,174,10000,42
ndcg_at_20,furniture,quissly_vs_luigisbox,0.811993,0.552628,0.259365,0.213827,0.306325,0.000000,0.000000,True,False,177,10000,42
ndcg_at_20,marketplace,quissly_vs_luigisbox,0.603447,0.355905,0.247542,0.194190,0.300763,0.000000,0.000000,True,False,154,10000,42
ndcg_at_20,pharmacy,quissly_vs_luigisbox,0.706050,0.419572,0.286478,0.213176,0.358982,0.000000,0.000000,True,False,172,10000,42
ndcg_at_20,pooled,quissly_vs_luigisbox,0.760415,0.496054,0.264361,0.243700,0.285527,0.000000,0.000000,True,False,1212,10000,42
